treatment,age,education,black,hispanic,married,RE74,RE75,change_earnings,pos74,pos75
0.0,33.0,16.0,0.0,0.0,1.0,29389.002,27750.0,66663.225,1,1
0.0,34.0,12.0,0.0,0.0,1.0,29389.002,27912.918999999998,-17567.189,1,1
0.0,35.0,17.0,0.0,0.0,1.0,29389.002,28645.161,-1312.1970000000001,1,1
0.0,53.0,12.0,0.0,0.0,1.0,29389.002,28645.161,165.52900000000227,1,1
0.0,26.0,12.0,0.0,0.0,1.0,29389.002,28645.161,4598.709000000003,1,1
0.0,26.0,16.0,0.0,0.0,1.0,29389.002,28645.161,5633.118000000002,1,1
0.0,50.0,13.0,0.0,0.0,1.0,29389.002,29540.322999999997,-1312.1970000000001,1,1
0.0,46.0,12.0,1.0,0.0,1.0,29389.002,30435.484,-7223.103000000003,1,1
0.0,43.0,14.0,0.0,0.0,0.0,29389.002,30435.484,165.52900000000227,1,1
0.0,26.0,14.0,0.0,0.0,0.0,29389.002,30435.484,165.52900000000227,1,1
0.0,33.0,17.0,0.0,0.0,1.0,29389.002,30435.484,1643.2559999999976,1,1
0.0,33.0,17.0,0.0,0.0,1.0,29389.002,30435.484,-10178.557,1,1
0.0,42.0,12.0,0.0,0.0,1.0,29389.002,30437.273999999998,-3381.014000000003,1,1
0.0,34.0,12.0,0.0,0.0,1.0,29389.002,30793.548,1791.0290000000023,1,1
0.0,34.0,12.0,0.0,0.0,1.0,29389.002,30793.548,1791.0290000000023,1,1
0.0,34.0,17.0,0.0,0.0,1.0,29389.002,31330.645,-3676.5599999999977,1,1
0.0,37.0,17.0,0.0,0.0,1.0,29389.002,31330.645,4598.709000000003,1,1
0.0,34.0,17.0,0.0,0.0,1.0,29389.002,32225.806,3283.5329999999994,1,1
0.0,37.0,12.0,1.0,0.0,1.0,29389.002,32225.806,14942.794999999998,1,1
0.0,26.0,17.0,0.0,0.0,1.0,29389.002,32225.806,6076.435999999994,1,1
0.0,36.0,17.0,0.0,0.0,1.0,29389.002,34911.29,3120.983,1,1
0.0,28.0,14.0,0.0,0.0,0.0,29389.002,35448.387,4598.709000000003,1,1
0.0,31.0,12.0,0.0,0.0,1.0,29389.002,35806.452000000005,9770.752,1,1
0.0,25.0,14.0,0.0,0.0,1.0,29389.002,35806.452000000005,4450.936999999998,1,1
0.0,31.0,14.0,0.0,0.0,1.0,29389.002,35806.452000000005,26764.608,1,1
0.0,28.0,12.0,0.0,0.0,1.0,29389.002,41177.419,17898.248,1,1
0.0,34.0,12.0,0.0,0.0,1.0,29389.002,42967.742,1643.2559999999976,1,1
0.0,47.0,14.0,1.0,0.0,1.0,29390.961,27750.0,7256.657999999999,1,1
0.0,35.0,12.0,0.0,0.0,1.0,29422.31,28645.161,132.22100000000137,1,1
0.0,35.0,15.0,1.0,0.0,1.0,29477.168999999998,34098.484,-10414.496,1,1
0.0,35.0,15.0,1.0,0.0,1.0,29477.168999999998,34098.484,-10414.496,1,1
0.0,31.0,12.0,0.0,0.0,1.0,29584.929,26854.839,-30.39799999999741,1,1
0.0,24.0,12.0,0.0,0.0,1.0,29780.855,30883.065,2729.130000000001,1,1
0.0,28.0,12.0,0.0,0.0,1.0,29976.782000000003,0.0,-29976.782000000003,1,0
0.0,27.0,16.0,0.0,0.0,1.0,29976.782000000003,30793.548,21743.647999999997,1,1
0.0,47.0,12.0,0.0,0.0,1.0,30074.745,33312.532,-15001.933999999997,1,1
0.0,47.0,12.0,0.0,0.0,1.0,30074.745,33312.532,-15001.933999999997,1,1
0.0,37.0,14.0,0.0,1.0,1.0,30108.053,26854.839,-3553.305999999997,1,1
0.0,22.0,14.0,0.0,0.0,1.0,30368.635,20588.71,-2882.9209999999985,1,1
0.0,47.0,12.0,0.0,0.0,1.0,30368.635,23274.194,-4508.419999999998,1,1
0.0,32.0,14.0,0.0,0.0,1.0,30368.635,24169.355,-8202.736,1,1
0.0,29.0,15.0,0.0,0.0,0.0,30368.635,28645.161,13963.162,1,1
0.0,27.0,16.0,0.0,0.0,0.0,30368.635,31330.645,6574.528999999999,1,1
0.0,37.0,14.0,0.0,0.0,1.0,30368.635,44758.065,50906.327000000005,1,1
0.0,37.0,14.0,0.0,0.0,1.0,30368.635,44758.065,50906.327000000005,1,1
0.0,43.0,12.0,0.0,0.0,1.0,30564.562,23811.29,467.6959999999963,1,1
0.0,43.0,12.0,0.0,0.0,1.0,30564.562,23811.29,467.6959999999963,1,1
0.0,34.0,12.0,0.0,0.0,1.0,30564.562,24885.484,-5886.528000000002,1,1
0.0,30.0,12.0,0.0,0.0,1.0,30564.562,26854.839,-15787.296,1,1
0.0,39.0,16.0,0.0,0.0,0.0,30564.562,28645.161,3423.1490000000013,1,1
0.0,35.0,16.0,0.0,0.0,1.0,30564.562,29540.322999999997,6555.929999999997,1,1
0.0,28.0,12.0,0.0,0.0,1.0,30564.562,32941.935,5639.738999999998,1,1
0.0,32.0,12.0,0.0,0.0,1.0,30564.562,35806.452000000005,-7512.027000000002,1,1
0.0,26.0,12.0,0.0,0.0,1.0,30564.562,39387.097,9334.055999999993,1,1
0.0,30.0,12.0,1.0,0.0,1.0,30758.53,35448.387,17489.243000000002,1,1
0.0,27.0,12.0,0.0,0.0,1.0,30760.488999999998,25064.516,1148.0610000000015,1,1
0.0,27.0,16.0,0.0,0.0,1.0,30760.488999999998,26317.742000000002,-4900.273999999998,1,1
0.0,28.0,12.0,0.0,0.0,1.0,30760.488999999998,28824.194,9138.128999999997,1,1
0.0,39.0,12.0,0.0,0.0,1.0,30760.488999999998,32583.871,3966.0859999999993,1,1
0.0,28.0,15.0,1.0,0.0,1.0,30768.326,33486.193999999996,60.00600000000122,1,1
0.0,48.0,12.0,0.0,0.0,1.0,30860.411,29269.984,3892.762999999999,1,1
0.0,48.0,14.0,0.0,0.0,1.0,30895.678,34732.258,1614.3070000000007,1,1
0.0,37.0,17.0,0.0,0.0,1.0,30956.415,30435.484,-3017.0390000000007,1,1
0.0,49.0,17.0,0.0,0.0,1.0,30956.415,31867.742000000002,4509.022999999994,1,1
0.0,25.0,15.0,0.0,0.0,1.0,30956.415,41177.419,4509.022999999994,1,1
0.0,27.0,15.0,0.0,0.0,1.0,31152.342,34016.129,11849.501,1,1
0.0,51.0,17.0,0.0,1.0,1.0,31348.269,0.0,57315.325,1,0
0.0,24.0,15.0,0.0,0.0,1.0,31348.269,26854.839,-4749.1910000000025,1,1
0.0,31.0,17.0,0.0,0.0,1.0,31348.269,26854.839,1161.7160000000003,1,1
0.0,45.0,12.0,0.0,0.0,1.0,31348.269,27391.935,-5783.599000000002,1,1
0.0,45.0,12.0,0.0,0.0,1.0,31348.269,27391.935,-5783.599000000002,1,1
0.0,39.0,14.0,0.0,0.0,1.0,31348.269,27750.0,15938.981,1,1
0.0,39.0,14.0,0.0,0.0,1.0,31348.269,27750.0,15938.981,1,1
0.0,25.0,17.0,0.0,0.0,1.0,31348.269,28249.5,4213.220999999998,1,1
0.0,53.0,17.0,0.0,0.0,1.0,31348.269,28645.161,-3419.2369999999974,1,1
0.0,26.0,16.0,0.0,0.0,1.0,31348.269,28645.161,4117.168999999994,1,1
0.0,31.0,12.0,0.0,0.0,1.0,31348.269,28645.161,-4010.3269999999975,1,1
0.0,32.0,17.0,0.0,0.0,1.0,31348.269,28645.161,-3271.464,1,1
0.0,48.0,17.0,0.0,0.0,1.0,31348.269,29540.322999999997,1603.5559999999969,1,1
0.0,47.0,17.0,0.0,0.0,0.0,31348.269,29540.322999999997,-2089.2829999999994,1,1
0.0,44.0,16.0,0.0,0.0,1.0,31348.269,30435.484,-12137.824,1,1
0.0,41.0,16.0,0.0,0.0,1.0,31348.269,30435.484,-10660.097000000002,1,1
0.0,44.0,16.0,0.0,0.0,1.0,31348.269,30435.484,2639.4420000000027,1,1
0.0,52.0,17.0,0.0,0.0,1.0,31348.269,31293.048,1161.7160000000003,1,1
0.0,40.0,12.0,0.0,0.0,1.0,31348.269,31330.645,-3714.7819999999992,1,1
0.0,52.0,12.0,0.0,0.0,0.0,31348.269,32225.806,1161.7160000000003,1,1
0.0,53.0,16.0,0.0,0.0,1.0,31348.269,32225.806,1161.7160000000003,1,1
0.0,42.0,16.0,0.0,0.0,1.0,31348.269,32225.806,866.1699999999983,1,1
0.0,39.0,14.0,0.0,0.0,1.0,31348.269,32569.548,-327.8329999999987,1,1
0.0,42.0,17.0,0.0,0.0,1.0,31348.269,32762.903,7811.485000000001,1,1
0.0,31.0,14.0,0.0,0.0,1.0,31348.269,34016.129,7638.591,1,1
0.0,47.0,14.0,0.0,0.0,1.0,31348.269,34016.129,-6197.362999999998,1,1
0.0,51.0,16.0,0.0,0.0,1.0,31348.269,35448.387,12983.527999999998,1,1
0.0,44.0,13.0,0.0,0.0,1.0,31348.269,35806.452000000005,5594.894999999997,1,1
0.0,35.0,14.0,0.0,0.0,1.0,31348.269,36630.0,11505.801999999996,1,1
0.0,44.0,16.0,1.0,0.0,1.0,31644.118,30621.677000000003,-8148.264999999999,1,1
0.0,46.0,12.0,0.0,0.0,1.0,31740.122000000003,25780.645,-14302.948000000004,1,1
0.0,32.0,14.0,0.0,0.0,1.0,31818.493,31330.645,39112.38299999999,1,1
0.0,29.0,16.0,0.0,0.0,1.0,31936.049,26640.0,-7110.242999999999,1,1
0.0,38.0,17.0,0.0,0.0,0.0,31936.049,33300.0,1869.9020000000019,1,1
0.0,26.0,14.0,0.0,0.0,1.0,32131.976000000002,29898.387000000002,-4099.503000000004,1,1
0.0,43.0,16.0,0.0,0.0,1.0,32131.976000000002,31330.645,1855.7350000000006,1,1
0.0,45.0,16.0,0.0,0.0,0.0,32131.976000000002,31330.645,-730.2860000000037,1,1
0.0,34.0,17.0,0.0,0.0,0.0,32131.976000000002,44758.065,-22970.071200000002,1,1
0.0,49.0,14.0,0.0,0.0,1.0,32327.902000000002,14322.581,-7797.641,1,1
0.0,27.0,17.0,0.0,0.0,1.0,32327.902000000002,25064.516,4615.261999999995,1,1
0.0,26.0,16.0,0.0,0.0,1.0,32327.902000000002,27750.0,182.08299999999872,1,1
0.0,41.0,16.0,0.0,0.0,1.0,32327.902000000002,31330.645,-32327.902000000002,1,1
0.0,43.0,14.0,0.0,0.0,1.0,32327.902000000002,31420.161,-1295.6440000000039,1,1
0.0,28.0,13.0,0.0,0.0,1.0,32327.902000000002,31688.71,8309.578999999998,1,1
0.0,28.0,12.0,1.0,0.0,1.0,32327.902000000002,32225.806,7570.715999999993,1,1
0.0,27.0,16.0,0.0,0.0,1.0,32327.902000000002,32225.806,6831.851999999999,1,1
0.0,32.0,12.0,0.0,0.0,1.0,32327.902000000002,32225.806,182.08299999999872,1,1
0.0,31.0,12.0,0.0,0.0,1.0,32327.902000000002,32225.806,182.08299999999872,1,1
0.0,38.0,17.0,0.0,0.0,0.0,32327.902000000002,32225.806,10969.487000000001,1,1
0.0,43.0,12.0,0.0,0.0,0.0,32327.902000000002,33479.032,1659.809000000001,1,1
0.0,34.0,17.0,0.0,0.0,1.0,32327.902000000002,34016.129,1659.809000000001,1,1
0.0,22.0,14.0,0.0,0.0,1.0,32327.902000000002,41177.419,182.08299999999872,1,1
0.0,50.0,14.0,0.0,0.0,1.0,32602.2,27889.645,-5287.902000000002,1,1
0.0,44.0,14.0,0.0,0.0,1.0,32719.756,29540.322999999997,-5767.501,1,1
0.0,53.0,12.0,0.0,0.0,1.0,32868.66,31509.677000000003,-13953.760000000002,1,1
0.0,47.0,12.0,0.0,0.0,1.0,32915.682,27750.0,-14000.782,1,1
0.0,47.0,12.0,0.0,0.0,1.0,32915.682,27750.0,-14000.782,1,1
0.0,41.0,16.0,1.0,0.0,1.0,33307.536,23274.194,-11141.637000000002,1,1
0.0,41.0,16.0,1.0,0.0,1.0,33307.536,23274.194,-11141.637000000002,1,1
0.0,41.0,16.0,1.0,0.0,1.0,33307.536,23274.194,-11141.637000000002,1,1
0.0,48.0,16.0,0.0,0.0,1.0,33307.536,26058.145,-1388.6419999999998,1,1
0.0,48.0,16.0,0.0,0.0,1.0,33307.536,26058.145,-1388.6419999999998,1,1
0.0,36.0,13.0,0.0,0.0,1.0,33307.536,28645.161,-4935.1860000000015,1,1
0.0,49.0,12.0,0.0,0.0,1.0,33307.536,28645.161,-726.619999999999,1,1
0.0,33.0,17.0,1.0,0.0,1.0,33307.536,29540.322999999997,-15574.817000000003,1,1
0.0,49.0,14.0,0.0,0.0,1.0,33307.536,30435.484,-3753.0049999999974,1,1
0.0,36.0,12.0,0.0,0.0,1.0,33307.536,30435.484,-2275.278000000002,1,1
0.0,50.0,17.0,0.0,0.0,1.0,33307.536,30435.484,-7447.321,1,1
0.0,36.0,12.0,0.0,0.0,1.0,33307.536,30435.484,8068.807999999997,1,1
0.0,27.0,16.0,0.0,0.0,1.0,33307.536,30435.484,-33307.536,1,1
0.0,52.0,16.0,0.0,0.0,1.0,33307.536,30793.548,-4491.868000000002,1,1
0.0,38.0,12.0,0.0,0.0,1.0,33307.536,31330.645,-1536.4150000000009,1,1
0.0,25.0,14.0,0.0,0.0,1.0,33307.536,31330.645,2453.447,1,1
0.0,33.0,17.0,0.0,0.0,1.0,33307.536,31867.742000000002,2157.9019999999946,1,1
0.0,30.0,12.0,0.0,0.0,1.0,33307.536,32046.773999999998,4374.491999999998,1,1
0.0,53.0,12.0,0.0,0.0,1.0,33307.536,32225.806,236.85699999999633,1,1
0.0,34.0,12.0,0.0,0.0,1.0,33307.536,32583.871,-2275.278000000002,1,1
0.0,36.0,12.0,0.0,0.0,1.0,33307.536,33120.968,680.1750000000029,1,1
0.0,42.0,13.0,0.0,0.0,1.0,33307.536,33120.968,11024.260999999999,1,1
0.0,34.0,12.0,0.0,0.0,1.0,33307.536,34016.129,-797.5509999999995,1,1
0.0,29.0,17.0,0.0,0.0,1.0,33307.536,34016.129,-6327.203999999998,1,1
0.0,52.0,12.0,0.0,0.0,1.0,33307.536,34171.887,-4639.639999999999,1,1
0.0,42.0,14.0,0.0,0.0,1.0,33307.536,37596.774,15457.440999999999,1,1
0.0,53.0,15.0,0.0,0.0,1.0,33307.536,37596.774,5113.355000000003,1,1
0.0,32.0,13.0,1.0,0.0,1.0,33307.536,37596.774,13583.684000000001,1,1
0.0,39.0,12.0,0.0,0.0,1.0,33307.536,39387.097,-5230.731,1,1
0.0,28.0,16.0,0.0,0.0,1.0,33307.536,39387.097,1419.038999999997,1,1
0.0,28.0,12.0,1.0,0.0,1.0,33503.462,26854.839,-8382.109999999997,1,1
0.0,26.0,14.0,0.0,0.0,1.0,33503.462,36032.032,1056.1290000000008,1,1
0.0,25.0,14.0,1.0,0.0,1.0,33699.388999999996,17724.194,-8578.036999999993,1,1
0.0,52.0,12.0,0.0,0.0,1.0,33895.316,47622.581,5116.666000000005,1,1
0.0,35.0,16.0,0.0,0.0,1.0,34091.242,26854.839,-3058.9840000000004,1,1
0.0,44.0,12.0,0.0,0.0,1.0,34091.242,32046.773999999998,1374.1959999999963,1,1
0.0,33.0,15.0,0.0,0.0,1.0,34091.242,34016.129,-842.3940000000002,1,1
0.0,29.0,12.0,0.0,1.0,1.0,34287.169,26541.532000000003,4872.584999999999,1,1
0.0,53.0,16.0,0.0,0.0,1.0,34287.169,28645.161,-12121.270000000004,1,1
0.0,26.0,16.0,0.0,0.0,1.0,34287.169,32225.806,2655.9949999999953,1,1
0.0,37.0,17.0,0.0,0.0,1.0,34287.169,35806.452000000005,7089.174999999996,1,1
0.0,45.0,12.0,0.0,0.0,1.0,34287.169,35806.452000000005,-3254.9110000000037,1,1
0.0,27.0,17.0,0.0,0.0,1.0,34287.169,37596.774,5020.358,1,1
0.0,38.0,12.0,1.0,0.0,1.0,34483.096,23632.257999999998,-15272.650999999998,1,1
0.0,34.0,13.0,0.0,0.0,1.0,34483.096,31509.677000000003,-1086.4749999999985,1,1
0.0,34.0,12.0,0.0,0.0,1.0,34731.922999999995,30435.484,5166.695,1,1
0.0,32.0,14.0,0.0,0.0,1.0,34874.949,35788.547999999995,6501.394999999997,1,1
0.0,32.0,12.0,0.0,0.0,0.0,35070.876000000004,32225.806,-7732.934000000001,1,1
0.0,29.0,14.0,0.0,0.0,1.0,35266.802,16112.903,-14578.630000000005,1,1
0.0,38.0,12.0,1.0,0.0,1.0,35266.802,25064.516,1676.3619999999937,1,1
0.0,25.0,14.0,1.0,0.0,1.0,35266.802,25601.612999999998,-2165.7270000000062,1,1
0.0,35.0,12.0,0.0,0.0,1.0,35266.802,26854.839,-2756.8170000000027,1,1
0.0,35.0,12.0,0.0,0.0,1.0,35266.802,26854.839,-2756.8170000000027,1,1
0.0,31.0,17.0,0.0,0.0,1.0,35266.802,31806.871,26797.713999999993,1,1
0.0,49.0,12.0,0.0,0.0,1.0,35266.802,32225.806,12020.447999999997,1,1
0.0,55.0,12.0,0.0,0.0,1.0,35266.802,32225.806,-9406.587000000003,1,1
0.0,32.0,12.0,0.0,0.0,1.0,35266.802,32225.806,-1279.0910000000003,1,1
0.0,46.0,14.0,0.0,0.0,1.0,35266.802,33120.968,-1279.0910000000003,1,1
0.0,28.0,15.0,0.0,0.0,1.0,35266.802,34016.129,198.63599999999133,1,1
0.0,34.0,16.0,0.0,0.0,1.0,35266.802,34016.129,198.63599999999133,1,1
0.0,35.0,16.0,0.0,0.0,1.0,35266.802,34016.129,5222.905999999995,1,1
0.0,34.0,12.0,0.0,0.0,1.0,35266.802,35806.452000000005,1676.3619999999937,1,1
0.0,40.0,16.0,0.0,0.0,1.0,35266.802,35806.452000000005,1676.3619999999937,1,1
0.0,40.0,16.0,0.0,0.0,1.0,35266.802,35806.452000000005,1676.3619999999937,1,1
0.0,29.0,14.0,0.0,0.0,1.0,35266.802,37596.774,10542.722000000002,1,1
0.0,45.0,12.0,0.0,0.0,1.0,35266.802,38366.613,3154.089,1,1
0.0,34.0,16.0,0.0,0.0,1.0,35266.802,39387.097,6405.086999999992,1,1
0.0,47.0,12.0,0.0,0.0,1.0,35266.802,40103.226,6996.178,1,1
0.0,31.0,16.0,0.0,0.0,1.0,35266.802,41177.419,198.63599999999133,1,1
0.0,53.0,12.0,1.0,0.0,1.0,35266.802,42967.742,198.63599999999133,1,1
0.0,51.0,12.0,0.0,0.0,1.0,35266.802,44758.065,-35266.802,1,1
0.0,40.0,16.0,0.0,0.0,1.0,35266.802,44758.065,20886.807999999997,1,1
0.0,27.0,12.0,0.0,0.0,1.0,35266.802,53888.71,-20489.536,1,1
0.0,33.0,16.0,0.0,1.0,1.0,35266.802,85935.484,60785.424999999996,1,1
0.0,41.0,16.0,0.0,0.0,1.0,35582.244,34016.129,7271.8269999999975,1,1
0.0,41.0,16.0,0.0,0.0,1.0,35582.244,34016.129,7271.8269999999975,1,1
0.0,33.0,12.0,0.0,0.0,1.0,35658.656,34016.129,-3148.671000000002,1,1
0.0,53.0,13.0,0.0,0.0,1.0,35658.656,35806.452000000005,-193.21800000000803,1,1
0.0,45.0,12.0,0.0,0.0,1.0,35756.619,31509.677000000003,-8378.778999999999,1,1
0.0,50.0,17.0,0.0,0.0,1.0,36050.509,37596.774,-22750.97,1,1
0.0,37.0,14.0,0.0,0.0,1.0,36197.454,29361.29,-14327.100999999999,1,1
0.0,27.0,16.0,0.0,0.0,1.0,36246.436,0.0,-36246.436,1,0
0.0,27.0,16.0,0.0,0.0,1.0,36246.436,28192.21,4657.036,1,1
0.0,48.0,12.0,0.0,0.0,1.0,36246.436,31330.645,-3736.451000000001,1,1
0.0,47.0,12.0,0.0,0.0,1.0,36246.436,31796.129,6607.634999999995,1,1
0.0,47.0,17.0,0.0,0.0,1.0,36246.436,34016.129,-780.9980000000069,1,1
0.0,33.0,15.0,0.0,0.0,1.0,36246.436,34213.065,-780.9980000000069,1,1
0.0,32.0,17.0,0.0,0.0,1.0,36640.248,34016.129,20991.087999999996,1,1
0.0,34.0,14.0,0.0,0.0,1.0,36834.216,0.0,-36834.216,1,0
0.0,43.0,17.0,0.0,0.0,1.0,37226.068999999996,16650.0,-6784.901999999995,1,1
0.0,31.0,14.0,0.0,0.0,1.0,37226.068999999996,17903.226000000002,-11365.853999999996,1,1
0.0,26.0,12.0,0.0,0.0,1.0,37226.068999999996,25959.677000000003,-10626.990999999998,1,1
0.0,29.0,14.0,0.0,0.0,0.0,37226.068999999996,27284.516,-282.90499999999884,1,1
0.0,44.0,17.0,0.0,0.0,1.0,37226.068999999996,32075.418999999998,160.41300000000774,1,1
0.0,36.0,17.0,0.0,1.0,1.0,37226.068999999996,33300.0,2377.0030000000042,1,1
0.0,26.0,17.0,0.0,0.0,1.0,37226.068999999996,34016.129,7105.728000000003,1,1
0.0,28.0,16.0,0.0,0.0,1.0,37226.068999999996,34016.129,-1760.6310000000012,1,1
0.0,35.0,17.0,0.0,0.0,1.0,37226.068999999996,35806.452000000005,2672.548999999999,1,1
0.0,52.0,12.0,0.0,0.0,1.0,37226.068999999996,35831.516,11538.908000000003,1,1
0.0,36.0,13.0,0.0,0.0,0.0,37226.068999999996,36150.193999999996,7082.085000000006,1,1
0.0,28.0,17.0,0.0,0.0,1.0,37226.068999999996,37507.258,1194.8220000000074,1,1
0.0,44.0,17.0,0.0,0.0,1.0,37226.068999999996,37596.774,-1021.7679999999964,1,1
0.0,37.0,13.0,0.0,0.0,1.0,37226.068999999996,37596.774,2303.1170000000056,1,1
0.0,51.0,12.0,0.0,0.0,1.0,37226.068999999996,38939.516,-1760.6310000000012,1,1
0.0,50.0,12.0,0.0,0.0,1.0,37226.068999999996,39029.032,-282.90499999999884,1,1
0.0,29.0,12.0,0.0,0.0,1.0,37226.068999999996,39924.193999999996,-9307.380999999998,1,1
0.0,32.0,17.0,0.0,0.0,1.0,37226.068999999996,46548.387,-12104.716999999993,1,1
0.0,38.0,14.0,0.0,0.0,1.0,37226.068999999996,50129.032,7105.728000000003,1,1
0.0,47.0,17.0,0.0,0.0,1.0,37343.625,28906.548,-1610.7189999999973,1,1
0.0,47.0,17.0,0.0,0.0,1.0,37343.625,28906.548,-1610.7189999999973,1,1
0.0,31.0,17.0,0.0,0.0,1.0,38009.776,36705.193999999996,4844.294999999998,1,1
0.0,50.0,16.0,0.0,0.0,1.0,38205.703,34911.29,-4217.991999999998,1,1
0.0,39.0,12.0,0.0,0.0,1.0,38205.703,39387.097,5535.004000000001,1,1
0.0,27.0,13.0,0.0,0.0,1.0,38401.629,34016.129,-27272.870000000003,1,1
0.0,46.0,16.0,0.0,0.0,1.0,38597.556000000004,37596.774,10167.420999999995,1,1
0.0,46.0,16.0,0.0,0.0,1.0,38597.556000000004,37596.774,10167.420999999995,1,1
0.0,33.0,16.0,0.0,0.0,1.0,38597.556000000004,41177.419,4256.514999999992,1,1
0.0,25.0,16.0,0.0,0.0,0.0,39185.336,0.0,-15795.880000000001,1,0
0.0,36.0,12.0,0.0,0.0,1.0,39185.336,15217.742,-22930.344000000005,1,1
0.0,39.0,12.0,0.0,0.0,1.0,39185.336,24169.355,-15541.711000000003,1,1
0.0,35.0,17.0,0.0,0.0,1.0,39185.336,30435.484,-5759.161,1,1
0.0,35.0,17.0,0.0,0.0,1.0,39185.336,30435.484,-5759.161,1,1
0.0,46.0,17.0,0.0,0.0,1.0,39185.336,31330.645,-7887.087000000003,1,1
0.0,31.0,17.0,0.0,0.0,1.0,39185.336,33120.968,8101.913999999997,1,1
0.0,52.0,15.0,0.0,0.0,1.0,39185.336,35806.452000000005,-764.4449999999997,1,1
0.0,50.0,16.0,0.0,0.0,0.0,39185.336,35806.452000000005,1452.1449999999968,1,1
0.0,49.0,12.0,0.0,0.0,1.0,39185.336,35806.452000000005,-5197.625,1,1
0.0,53.0,16.0,0.0,0.0,1.0,39185.336,35806.452000000005,12535.093999999997,1,1
0.0,44.0,14.0,0.0,0.0,1.0,39185.336,35806.452000000005,-3719.8980000000083,1,1
0.0,46.0,16.0,0.0,0.0,1.0,39185.336,35806.452000000005,-2242.172000000006,1,1
0.0,42.0,14.0,0.0,0.0,1.0,39185.336,36701.613,713.281999999992,1,1
0.0,43.0,12.0,0.0,0.0,1.0,39185.336,36701.613,6624.188000000002,1,1
0.0,28.0,12.0,1.0,0.0,1.0,39185.336,36776.806000000004,-4458.761000000006,1,1
0.0,54.0,15.0,0.0,0.0,1.0,39185.336,37471.452000000005,119.23500000000058,1,1
0.0,42.0,16.0,0.0,0.0,1.0,39185.336,37596.774,8101.913999999997,1,1
0.0,34.0,16.0,0.0,0.0,1.0,39185.336,37596.774,713.281999999992,1,1
0.0,29.0,13.0,1.0,0.0,1.0,39185.336,37596.774,-764.4449999999997,1,1
0.0,47.0,16.0,0.0,0.0,1.0,39185.336,39387.097,-764.4449999999997,1,1
0.0,33.0,16.0,0.0,0.0,1.0,39185.336,39387.097,5146.460999999996,1,1
0.0,40.0,17.0,0.0,1.0,1.0,39185.336,41177.419,-5197.625,1,1
0.0,40.0,17.0,0.0,1.0,1.0,39185.336,41177.419,-5197.625,1,1
0.0,45.0,14.0,0.0,0.0,1.0,39185.336,42538.065,-2242.172000000006,1,1
0.0,31.0,16.0,0.0,0.0,1.0,39185.336,42967.742,37656.446,1,1
0.0,32.0,12.0,0.0,0.0,1.0,39185.336,42967.742,2191.0079999999944,1,1
0.0,27.0,17.0,0.0,0.0,1.0,39185.336,44758.065,-9630.805,1,1
0.0,44.0,17.0,0.0,0.0,1.0,39185.336,44758.065,12535.093999999997,1,1
0.0,38.0,17.0,0.0,0.0,1.0,39185.336,48338.71,8101.913999999997,1,1
0.0,27.0,17.0,0.0,0.0,0.0,40164.969,41177.419,4166.828000000001,1,1
0.0,38.0,12.0,1.0,0.0,1.0,40570.538,10741.935,-13380.369000000002,1,1
0.0,39.0,17.0,0.0,0.0,1.0,40752.748999999996,0.0,-40752.748999999996,1,0
0.0,46.0,14.0,0.0,0.0,1.0,41144.602999999996,30256.452,-5679.165000000001,1,1
0.0,25.0,17.0,0.0,0.0,1.0,41144.602999999996,35806.452000000005,-2723.7119999999923,1,1
0.0,52.0,12.0,0.0,0.0,1.0,41144.602999999996,37596.774,-4201.4389999999985,1,1
0.0,35.0,15.0,0.0,0.0,1.0,41144.602999999996,39387.097,-5679.165000000001,1,1
0.0,53.0,12.0,0.0,0.0,1.0,41144.602999999996,42967.742,-1245.9850000000006,1,1
0.0,33.0,16.0,0.0,0.0,1.0,41144.602999999996,42967.742,-63.80399999999645,1,1
0.0,30.0,16.0,0.0,0.0,1.0,41144.602999999996,42967.742,6142.6470000000045,1,1
0.0,51.0,16.0,0.0,0.0,1.0,41144.602999999996,44758.065,7620.374000000003,1,1
0.0,36.0,12.0,1.0,0.0,1.0,41732.383,37596.774,-10700.125000000004,1,1
0.0,33.0,13.0,0.0,0.0,1.0,41732.383,47264.515999999996,9340.802999999993,1,1
0.0,50.0,17.0,0.0,0.0,1.0,42124.236,0.0,28806.639999999992,1,0
0.0,47.0,16.0,0.0,0.0,1.0,42124.236,41177.419,2207.5610000000015,1,1
0.0,36.0,14.0,0.0,0.0,1.0,42124.236,42072.581,-747.8919999999998,1,1
0.0,48.0,12.0,0.0,0.0,1.0,42124.236,42967.742,-5181.072,1,1
0.0,48.0,12.0,0.0,0.0,1.0,42124.236,42967.742,-5181.072,1,1
0.0,48.0,17.0,0.0,0.0,1.0,42294.692,41177.419,-918.3480000000054,1,1
0.0,37.0,17.0,0.0,0.0,1.0,42712.015999999996,43862.903,-11679.757999999998,1,1
0.0,50.0,17.0,0.0,0.0,1.0,42907.943,44758.065,-3009.3250000000044,1,1
0.0,34.0,16.0,0.0,0.0,1.0,43103.87,21304.839,-22415.698000000004,1,1
0.0,30.0,12.0,1.0,0.0,1.0,43103.87,21483.871,-16504.792000000005,1,1
0.0,28.0,16.0,0.0,0.0,1.0,43103.87,32225.806,-4682.978999999999,1,1
